騎手名,コース,1着,2着,3着,4着以下,単勝回収率,複勝回収率
伊藤,新潟芝2200m,1,0,0,1,1.75,0.75
伊藤,新潟芝2400m,0,0,0,1,0.0,0.0
伊藤,札幌ダート1000m,0,1,0,2,0.0,0.53
伊藤,札幌ダート1700m,0,0,0,3,0.0,0.0
伊藤,札幌芝1200m,0,0,0,2,0.0,0.0
伊藤,東京ダート1300m,0,0,0,10,0.0,0.0
伊藤,東京ダート1400m,2,2,3,42,0.41,1.18
伊藤,東京ダート1600m,1,1,3,39,0.18,0.55
伊藤,東京ダート2100m,0,0,1,8,0.0,0.31
伊藤,東京芝1400m,0,0,0,16,0.0,0.0
伊藤,東京芝1600m,0,0,0,8,0.0,0.0
伊藤,東京芝1800m,0,0,0,11,0.0,0.0
伊藤,東京芝2000m,0,1,0,9,0.0,2.61
伊藤,東京芝2400m,0,0,0,5,0.0,0.0
伊藤,福島ダート1150m,0,1,0,15,0.0,0.94
伊藤,福島ダート1700m,0,0,1,13,0.0,0.24
伊藤,福島芝1200m,0,0,0,9,0.0,0.0
伊藤,福島芝1800m,0,0,0,8,0.0,0.0
伊藤,福島芝2000m,0,0,0,3,0.0,0.0
伊藤,福島芝2600m,0,0,0,2,0.0,0.0
伊藤,福島芝2750m,1,0,0,3,4.58,1.02
伊藤,福島芝2770m,0,0,1,1,0.0,0.55
伊藤,福島芝3380m,0,0,0,1,0.0,0.0
伊藤,阪神ダート1200m,0,0,0,1,0.0,0.0
伊藤,阪神芝2400m,0,0,1,0,0.0,1.2
パコー,札幌ダート1000m,0,0,0,1,0.0,0.0
パコー,札幌ダート1700m,0,0,0,2,0.0,0.0
パコー,札幌芝1200m,0,0,0,2,0.0,0.0
パコー,札幌芝1800m,0,0,0,1,0.0,0.0
パコー,札幌芝2000m,0,0,1,1,0.0,4.5
パコー,札幌芝2600m,0,0,0,1,0.0,0.0
高田潤,阪神芝2970m,0,0,1,0,0.0,2.0
バシュ,中山ダート1200m,2,1,1,11,0.37,0.39
バシュ,中山ダート1800m,3,10,1,26,0.56,0.78
バシュ,中山ダート2400m,0,0,0,2,0.0,0.0
バシュ,中山芝1200m,0,0,1,1,0.0,1.45
バシュ,中山芝1600m,0,2,2,6,0.0,0.63
バシュ,中山芝1800m,0,0,2,3,0.0,0.92
バシュ,中山芝2000m,2,1,1,8,0.85,0.66
バシュ,中山芝2200m,1,1,1,6,0.22,0.52
バシュ,札幌ダート1700m,0,0,0,1,0.0,0.0
バシュ,札幌芝1200m,0,0,0,2,0.0,0.0
バシュ,札幌芝1800m,1,0,0,1,11.05,2.1
バシュ,札幌芝2000m,0,0,0,1,0.0,0.0
バシュ,東京ダート1400m,1,0,0,5,0.55,0.22
バシュ,東京ダート1600m,1,1,0,9,0.19,0.95
バシュ,東京ダート2100m,0,0,1,3,0.0,0.9
バシュ,東京芝1400m,0,0,1,2,0.0,0.53
バシュ,東京芝1800m,0,1,1,5,0.0,0.7
バシュ,東京芝2000m,0,0,1,0,0.0,2.3
バシュ,東京芝2400m,0,0,0,2,0.0,0.0
バシュ,東京芝3400m,0,0,0,1,0.0,0.0
酒井学,中京ダート1200m,2,1,3,63,0.72,0.51
酒井学,中京ダート1400m,5,4,4,83,0.52,0.8
酒井学,中京ダート1800m,6,4,3,97,0.8,0.4
酒井学,中京ダート1900m,2,2,1,29,0.74,0.75
酒井学,中京芝1200m,2,2,2,35,2.85,0.83
酒井学,中京芝1400m,0,1,2,46,0.0,0.27
酒井学,中京芝1600m,1,1,2,47,0.35,0.26
酒井学,中京芝2000m,1,1,2,39,0.55,0.2
酒井学,中京芝2200m,2,2,3,20,0.56,0.77
酒井学,中京芝3000m,0,0,0,4,0.0,0.0
酒井学,中山ダート1200m,0,0,0,10,0.0,0.0
酒井学,中山ダート1800m,1,0,0,14,3.93,0.6
酒井学,中山ダート2400m,0,0,0,1,0.0,0.0
酒井学,中山芝1200m,0,0,0,2,0.0,0.0
酒井学,中山芝1600m,0,1,0,9,0.0,1.04
酒井学,中山芝1800m,0,0,0,2,0.0,0.0
酒井学,中山芝2000m,0,0,1,0,0.0,34.4
酒井学,中山芝3600m,0,0,0,2,0.0,0.0
酒井学,京都ダート1200m,4,1,2,67,0.51,0.29
酒井学,京都ダート1400m,5,4,2,67,0.57,0.37
酒井学,京都ダート1800m,2,8,5,115,0.09,0.46
酒井学,京都ダート1900m,1,2,3,20,3.18,1.38
酒井学,京都芝1200m,1,2,1,22,0.23,0.69
酒井学,京都芝1400m,2,1,0,27,3.31,0.86
酒井学,京都芝1600m,1,1,0,48,0.91,0.24
酒井学,京都芝1800m,0,0,2,26,0.0,0.4
酒井学,京都芝2000m,0,1,3,21,0.0,0.68
酒井学,京都芝2200m,0,0,2,7,0.0,0.86
酒井学,京都芝2400m,0,0,1,10,0.0,2.34
酒井学,京都芝3000m,1,0,0,3,1.55,0.53
酒井学,京都芝3200m,0,0,0,1,0.0,0.0
酒井学,函館ダート1700m,0,0,1,2,0.0,7.1
酒井学,函館芝1200m,0,0,0,2,0.0,0.0
酒井学,函館芝2000m,0,0,0,1,0.0,0.0
酒井学,小倉ダート1000m,1,2,2,25,1.06,0.53
酒井学,小倉ダート1700m,0,8,6,82,0.0,1.19
酒井学,小倉芝1200m,8,8,8,108,1.16,0.92
酒井学,小倉芝1800m,1,1,2,32,0.12,0.34
酒井学,小倉芝2000m,1,1,3,41,0.25,0.56
酒井学,小倉芝2600m,0,1,0,9,0.0,0.36
酒井学,新潟ダート1200m,0,0,2,10,0.0,0.66
酒井学,新潟ダート1800m,1,1,0,19,0.14,0.19
酒井学,新潟芝1000m,0,1,1,4,0.0,1.0
酒井学,新潟芝1200m,1,0,0,2,1.3,0.63
酒井学,新潟芝1400m,0,2,0,5,0.0,1.01
酒井学,新潟芝1600m,1,0,0,9,0.71,0.22
酒井学,新潟芝2000m,0,0,1,6,0.0,0.29
酒井学,新潟芝2200m,0,0,0,4,0.0,0.0
酒井学,新潟芝2400m,0,0,0,2,0.0,0.0
酒井学,札幌ダート1700m,0,0,0,1,0.0,0.0
酒井学,札幌芝1200m,0,0,1,0,0.0,3.3
酒井学,札幌芝1500m,0,0,0,1,0.0,0.0
酒井学,東京ダート1300m,0,0,0,2,0.0,0.0
酒井学,東京ダート1400m,1,0,0,10,1.13,0.31
酒井学,東京ダート1600m,0,1,2,13,0.0,1.21
酒井学,東京ダート2100m,2,0,1,6,2.82,1.06
酒井学,東京芝1400m,0,0,0,7,0.0,0.0
酒井学,東京芝1600m,0,0,0,5,0.0,0.0
酒井学,東京芝1800m,0,0,1,1,0.0,1.4
酒井学,東京芝2000m,1,0,0,5,2.17,0.6
酒井学,東京芝2400m,0,0,0,3,0.0,0.0
酒井学,東京芝2500m,0,0,0,1,0.0,0.0
酒井学,福島ダート1150m,0,2,0,7,0.0,0.5
酒井学,福島ダート1700m,1,0,0,14,0.39,0.16
酒井学,福島ダート2400m,0,0,1,0,0.0,8.1
酒井学,福島芝1200m,2,3,0,8,0.44,2.01
酒井学,福島芝1800m,0,0,0,5,0.0,0.0
酒井学,福島芝2000m,1,1,1,9,0.46,0.62
酒井学,福島芝2600m,0,0,0,3,0.0,0.0
酒井学,阪神ダート1200m,4,5,9,115,0.31,1.04
酒井学,阪神ダート1400m,10,5,5,140,1.59,0.58
酒井学,阪神ダート1800m,6,13,8,191,0.53,0.61
酒井学,阪神ダート2000m,1,0,2,35,0.14,0.16
酒井学,阪神芝1200m,4,3,2,40,1.13,0.57
酒井学,阪神芝1400m,1,0,4,52,0.1,0.35
酒井学,阪神芝1600m,7,4,3,78,2.84,0.9
酒井学,阪神芝1800m,1,3,2,40,0.17,0.52
酒井学,阪神芝2000m,3,0,3,36,1.11,0.39
酒井学,阪神芝2200m,0,0,0,10,0.0,0.0
酒井学,阪神芝2400m,1,3,1,14,0.39,2.47
酒井学,阪神芝2600m,0,0,0,2,0.0,0.0
酒井学,阪神芝3000m,0,0,0,4,0.0,0.0
酒井学,阪神芝3200m,0,0,0,1,0.0,0.0
吉田隼,中京ダート1200m,4,4,3,59,0.28,0.31
吉田隼,中京ダート1400m,8,9,13,93,0.43,0.69
吉田隼,中京ダート1800m,11,8,13,96,0.7,0.66
吉田隼,中京ダート1900m,6,2,1,37,1.28,0.58
吉田隼,中京芝1200m,3,1,2,34,0.32,0.33
吉田隼,中京芝1400m,9,4,4,55,0.93,1.05
吉田隼,中京芝1600m,6,7,7,70,0.93,0.71
吉田隼,中京芝2000m,6,3,8,77,0.86,0.52
吉田隼,中京芝2200m,4,4,1,41,0.89,0.49
吉田隼,中京芝3000m,0,1,0,2,0.0,2.37
吉田隼,中山ダート1200m,1,1,0,12,0.24,0.21
吉田隼,中山ダート1800m,0,1,0,13,0.0,0.23
吉田隼,中山ダート2400m,0,0,0,2,0.0,0.0
吉田隼,中山芝1200m,0,0,0,2,0.0,0.0
吉田隼,中山芝1600m,1,0,1,8,0.47,0.44
吉田隼,中山芝1800m,0,1,0,6,0.0,1.2
吉田隼,中山芝2000m,1,0,3,6,1.91,1.51
吉田隼,中山芝2200m,0,0,0,4,0.0,0.0
吉田隼,中山芝2500m,0,0,1,3,0.0,0.3
吉田隼,京都ダート1200m,0,1,1,13,0.0,0.39
吉田隼,京都ダート1400m,0,1,0,14,0.0,0.09
吉田隼,京都ダート1800m,0,0,1,15,0.0,0.09
吉田隼,京都ダート1900m,0,0,1,2,0.0,0.57
吉田隼,京都芝1200m,0,0,0,3,0.0,0.0
吉田隼,京都芝1400m,0,1,0,9,0.0,0.3
吉田隼,京都芝1600m,0,0,1,10,0.0,0.15
吉田隼,京都芝1800m,2,0,1,11,1.17,0.99
吉田隼,京都芝2000m,1,2,0,6,2.11,1.19
吉田隼,京都芝2200m,0,0,0,3,0.0,0.0
吉田隼,京都芝3000m,0,1,0,2,0.0,0.93
吉田隼,函館ダート1000m,3,2,2,26,0.77,0.6
吉田隼,函館ダート1700m,10,8,11,61,2.01,1.05
吉田隼,函館ダート2400m,0,1,0,5,0.0,0.4
吉田隼,函館芝1000m,0,0,0,2,0.0,0.0
吉田隼,函館芝1200m,5,6,6,69,0.59,0.69
吉田隼,函館芝1800m,7,4,2,43,0.59,0.73
吉田隼,函館芝2000m,3,5,1,34,2.06,0.8
吉田隼,函館芝2600m,1,0,1,13,0.34,0.28
吉田隼,小倉ダート1000m,1,1,5,27,0.05,0.35
吉田隼,小倉ダート1700m,16,15,9,92,0.42,0.61
吉田隼,小倉ダート2400m,1,0,1,3,0.62,0.92
吉田隼,小倉芝1200m,9,12,8,110,0.5,0.64
吉田隼,小倉芝1800m,11,8,5,70,0.56,0.51
吉田隼,小倉芝2000m,9,10,3,63,0.66,0.55
吉田隼,小倉芝2600m,2,5,0,20,0.72,0.54
吉田隼,新潟ダート1200m,7,8,2,38,0.43,0.52
吉田隼,新潟ダート1800m,8,12,4,52,0.43,0.6
吉田隼,新潟芝1000m,0,1,3,9,0.0,0.89
吉田隼,新潟芝1200m,2,2,2,21,0.18,0.4
吉田隼,新潟芝1400m,0,2,2,7,0.0,0.92
吉田隼,新潟芝1600m,3,2,1,12,3.19,1.03
吉田隼,新潟芝1800m,4,1,0,18,2.0,0.62
吉田隼,新潟芝2000m,3,2,0,24,1.11,0.43
吉田隼,新潟芝2200m,1,3,0,6,0.18,0.56
吉田隼,新潟芝2400m,1,1,0,8,0.51,0.33
吉田隼,札幌ダート1000m,5,3,2,24,1.09,0.87
吉田隼,札幌ダート1700m,9,9,6,113,0.45,0.45
吉田隼,札幌ダート2400m,0,0,0,4,0.0,0.0
吉田隼,札幌芝1000m,0,0,1,0,0.0,1.3
吉田隼,札幌芝1200m,3,6,6,63,0.16,0.47
吉田隼,札幌芝1500m,3,4,4,44,0.42,0.66
吉田隼,札幌芝1800m,9,6,3,39,1.83,0.78
吉田隼,札幌芝2000m,5,6,5,57,0.39,0.69
吉田隼,札幌芝2600m,1,3,2,27,0.17,0.33
吉田隼,東京ダート1300m,0,1,1,4,0.0,1.7
吉田隼,東京ダート1400m,0,1,0,17,0.0,0.15
吉田隼,東京ダート1600m,2,0,3,15,0.33,0.51
吉田隼,東京ダート2100m,1,0,1,3,1.18,1.02
吉田隼,東京芝1400m,0,0,0,9,0.0,0.0
吉田隼,東京芝1600m,4,3,0,24,1.3,1.09
吉田隼,東京芝1800m,1,1,1,14,1.26,0.38
吉田隼,東京芝2000m,1,2,0,4,1.86,0.87
吉田隼,東京芝2400m,0,0,2,4,0.0,1.42
吉田隼,福島ダート1150m,2,3,1,29,0.22,0.42
吉田隼,福島ダート1700m,5,6,7,49,0.46,0.7
吉田隼,福島ダート2400m,0,0,0,2,0.0,0.0
吉田隼,福島芝1200m,4,7,7,49,0.4,0.65
吉田隼,福島芝1800m,4,4,3,29,0.97,0.82
吉田隼,福島芝2000m,4,3,6,31,0.52,0.78
吉田隼,福島芝2600m,0,5,2,14,0.0,0.73
吉田隼,阪神ダート1200m,7,3,4,40,0.79,0.81
吉田隼,阪神ダート1400m,7,4,6,66,1.3,0.72
吉田隼,阪神ダート1800m,12,15,7,84,0.51,0.75
吉田隼,阪神ダート2000m,3,0,2,12,6.12,2.03
吉田隼,阪神芝1200m,0,0,1,19,0.0,0.16
吉田隼,阪神芝1400m,2,1,2,34,0.23,0.25
吉田隼,阪神芝1600m,7,7,4,58,1.93,0.89
吉田隼,阪神芝1800m,2,3,3,30,0.84,1.11
吉田隼,阪神芝2000m,3,2,3,40,1.51,0.54
吉田隼,阪神芝2200m,0,1,0,7,0.0,0.29
吉田隼,阪神芝2400m,0,0,1,8,0.0,1.0
吉田隼,阪神芝2600m,1,1,2,3,0.33,1.31
吉田隼,阪神芝3000m,0,1,0,3,0.0,0.72
筒井勇,阪神ダート1800m,0,0,0,1,0.0,0.0
国分優,中京ダート1200m,3,1,1,51,0.29,0.16
国分優,中京ダート1400m,2,2,3,65,0.17,0.51
国分優,中京ダート1800m,1,5,7,90,0.03,0.66
国分優,中京ダート1900m,1,0,2,27,0.04,0.15
国分優,中京芝1200m,0,0,0,21,0.0,0.0
国分優,中京芝1400m,0,0,1,33,0.0,0.1
国分優,中京芝1600m,0,0,3,31,0.0,0.29
国分優,中京芝2000m,0,2,1,50,0.0,0.97
国分優,中京芝2200m,0,1,1,24,0.0,0.53
国分優,中山ダート1200m,0,0,0,5,0.0,0.0
国分優,中山ダート1800m,0,0,0,3,0.0,0.0
国分優,中山ダート2400m,0,0,0,1,0.0,0.0
国分優,中山芝1200m,0,0,0,1,0.0,0.0
国分優,中山芝1600m,0,0,0,1,0.0,0.0
国分優,中山芝1800m,0,0,0,1,0.0,0.0
国分優,中山芝2000m,0,0,0,2,0.0,0.0
国分優,京都ダート1200m,1,2,2,61,0.19,0.19
国分優,京都ダート1400m,1,1,6,63,0.49,1.58
国分優,京都ダート1800m,7,2,4,94,3.67,1.27
国分優,京都ダート1900m,0,0,0,15,0.0,0.0
国分優,京都芝1200m,1,4,0,18,0.09,1.16
国分優,京都芝1400m,0,1,1,22,0.0,1.63
国分優,京都芝1600m,0,0,2,33,0.0,0.53
国分優,京都芝1800m,0,0,3,19,0.0,0.59
国分優,京都芝2000m,0,0,1,18,0.0,0.2
国分優,京都芝2200m,1,0,0,9,0.42,0.16
国分優,京都芝2400m,0,0,0,5,0.0,0.0
国分優,京都芝3000m,0,0,0,1,0.0,0.0
国分優,函館芝1200m,0,0,0,2,0.0,0.0
国分優,函館芝2000m,0,0,0,1,0.0,0.0
国分優,小倉ダート1000m,2,2,2,27,5.33,1.22
国分優,小倉ダート1700m,4,2,0,71,2.79,0.81
国分優,小倉芝1200m,5,2,6,62,0.42,0.87
国分優,小倉芝1800m,0,1,0,39,0.0,0.08
国分優,小倉芝2000m,0,0,0,26,0.0,0.0
国分優,小倉芝2600m,1,0,0,4,2.36,1.44
国分優,新潟ダート1200m,0,0,1,8,0.0,0.27
国分優,新潟ダート1800m,1,2,1,15,1.68,1.0
国分優,新潟芝1000m,0,1,0,2,0.0,4.73
国分優,新潟芝1200m,0,0,0,5,0.0,0.0
国分優,新潟芝1400m,0,1,0,5,0.0,0.97
国分優,新潟芝1600m,0,0,0,5,0.0,0.0
国分優,新潟芝1800m,0,0,0,4,0.0,0.0
国分優,新潟芝2000m,0,0,1,4,0.0,0.68
国分優,札幌ダート1700m,0,0,0,1,0.0,0.0
国分優,札幌芝2000m,0,0,0,1,0.0,0.0
国分優,東京芝1400m,0,0,0,1,0.0,0.0
国分優,東京芝2000m,0,0,0,1,0.0,0.0
国分優,東京芝2400m,0,0,0,1,0.0,0.0
国分優,福島ダート1150m,0,0,0,3,0.0,0.0
国分優,福島ダート1700m,2,1,0,9,1.4,0.64
国分優,福島ダート2400m,0,0,0,1,0.0,0.0
国分優,福島芝1200m,1,1,0,9,0.35,0.75
国分優,福島芝2000m,2,0,0,9,2.63,0.75
国分優,福島芝2600m,0,0,0,3,0.0,0.0
国分優,阪神ダート1200m,3,2,5,84,0.55,0.53
国分優,阪神ダート1400m,0,6,7,103,0.0,0.48
国分優,阪神ダート1800m,7,1,9,138,0.91,0.66
国分優,阪神ダート2000m,1,2,1,29,0.42,0.24
国分優,阪神芝1200m,1,2,2,28,1.05,0.48
国分優,阪神芝1400m,1,3,2,54,0.1,0.33
国分優,阪神芝1600m,0,4,1,55,0.0,0.95
国分優,阪神芝1800m,1,1,1,41,0.18,0.45
国分優,阪神芝2000m,0,0,1,34,0.0,0.04
国分優,阪神芝2200m,0,0,1,7,0.0,0.31
国分優,阪神芝2400m,0,0,0,13,0.0,0.0
国分優,阪神芝2600m,0,0,0,2,0.0,0.0
国分優,阪神芝3000m,0,0,0,2,0.0,0.0
西村太,中京芝1200m,0,0,0,1,0.0,0.0
西村太,中京芝1400m,0,0,0,1,0.0,0.0
西村太,中山ダート1200m,0,1,0,18,0.0,0.88
西村太,中山ダート1800m,1,2,2,11,0.28,1.91
西村太,中山芝1600m,0,0,0,6,0.0,0.0
西村太,中山芝1800m,0,0,0,2,0.0,0.0
西村太,中山芝2000m,0,0,0,2,0.0,0.0
西村太,中山芝2200m,0,0,0,1,0.0,0.0
西村太,中山芝2880m,0,0,0,5,0.0,0.0
西村太,京都芝1600m,0,0,0,1,0.0,0.0
西村太,小倉ダート1000m,0,0,0,1,0.0,0.0
西村太,小倉芝2860m,0,0,0,2,0.0,0.0
西村太,新潟ダート1200m,0,1,0,5,0.0,1.42
西村太,新潟ダート1800m,0,0,1,4,0.0,0.24
西村太,新潟芝1000m,0,0,0,8,0.0,0.0
西村太,新潟芝1400m,0,0,0,1,0.0,0.0
西村太,新潟芝1600m,0,0,0,2,0.0,0.0
西村太,新潟芝1800m,0,0,0,1,0.0,0.0
西村太,新潟芝2000m,0,0,0,1,0.0,0.0
西村太,新潟芝2200m,0,0,0,2,0.0,0.0
西村太,新潟芝2400m,0,1,0,1,0.0,1.35
西村太,新潟芝2850m,0,0,0,3,0.0,0.0
西村太,新潟芝2890m,0,0,0,1,0.0,0.0
西村太,東京ダート1300m,0,0,0,5,0.0,0.0
西村太,東京ダート1400m,0,0,0,8,0.0,0.0
西村太,東京ダート1600m,1,0,2,10,0.92,0.65
西村太,東京ダート2100m,0,0,0,5,0.0,0.0
西村太,東京芝1400m,0,0,0,1,0.0,0.0
西村太,東京芝1600m,0,0,0,2,0.0,0.0
西村太,東京芝1800m,0,0,0,3,0.0,0.0
西村太,東京芝2000m,0,0,0,1,0.0,0.0
西村太,東京芝3000m,0,0,0,1,0.0,0.0
西村太,福島ダート1150m,0,0,0,4,0.0,0.0
西村太,福島ダート1700m,0,0,1,7,0.0,0.16
西村太,福島芝1200m,0,0,0,1,0.0,0.0
西村太,福島芝1800m,0,0,0,1,0.0,0.0
西村太,福島芝2000m,1,0,0,1,4.1,0.8
西村太,福島芝2600m,0,0,0,2,0.0,0.0
西村太,福島芝2770m,0,0,0,1,0.0,0.0
ヒュー,中京ダート1200m,0,0,0,1,0.0,0.0
ヒュー,中京ダート1400m,0,0,0,2,0.0,0.0
ヒュー,中京ダート1800m,0,0,0,1,0.0,0.0
ヒュー,中京芝1200m,0,0,0,1,0.0,0.0
ヒュー,中京芝1600m,0,1,0,1,0.0,0.9
ヒュー,中京芝2200m,0,0,0,1,0.0,0.0
ヒュー,中山ダート1200m,1,3,1,16,0.06,0.57
ヒュー,中山ダート1800m,5,3,0,25,1.12,0.42
ヒュー,中山ダート2400m,2,1,0,5,1.64,0.69
ヒュー,中山芝1200m,0,0,0,7,0.0,0.0
ヒュー,中山芝1600m,1,0,4,7,0.27,0.99
ヒュー,中山芝1800m,0,1,1,7,0.0,0.5
ヒュー,中山芝2000m,1,0,4,7,0.45,1.09
ヒュー,中山芝2200m,0,1,0,4,0.0,0.38
ヒュー,中山芝2500m,0,0,0,2,0.0,0.0
ヒュー,東京ダート1300m,0,0,0,1,0.0,0.0
ヒュー,東京ダート1400m,0,1,0,7,0.0,0.42
ヒュー,東京ダート1600m,0,1,1,7,0.0,0.36
ヒュー,東京ダート2100m,2,0,0,4,4.15,1.22
ヒュー,東京芝1400m,0,1,0,5,0.0,0.28
ヒュー,東京芝1600m,2,0,0,3,2.74,0.66
ヒュー,東京芝1800m,0,0,1,2,0.0,0.47
ヒュー,東京芝2000m,0,0,2,1,0.0,1.87
ヒュー,東京芝2300m,1,0,0,1,7.25,0.95
ヒュー,東京芝2400m,1,0,1,2,1.07,2.02
ヒュー,阪神ダート1200m,0,0,0,1,0.0,0.0
ヒュー,阪神ダート1400m,0,0,1,0,0.0,2.9
ヒュー,阪神ダート1800m,1,1,0,4,1.15,0.55
ヒュー,阪神芝1600m,0,0,0,2,0.0,0.0
ヒュー,阪神芝1800m,0,1,0,2,0.0,0.37
ヒュー,阪神芝2000m,0,0,0,2,0.0,0.0
熊沢,中京ダート1200m,0,0,0,1,0.0,0.0
熊沢,中京ダート1400m,0,0,0,1,0.0,0.0
熊沢,中京ダート1800m,0,0,0,1,0.0,0.0
熊沢,中京ダート1900m,0,0,0,2,0.0,0.0
熊沢,中京芝2000m,0,0,0,2,0.0,0.0
熊沢,中京芝3000m,1,0,1,9,0.87,0.73
熊沢,中京芝3300m,0,0,1,2,0.0,1.33
熊沢,中京芝3330m,0,0,0,2,0.0,0.0
熊沢,中京芝3900m,0,1,0,1,0.0,0.55
熊沢,中山ダート1800m,1,0,0,2,10.27,3.2
熊沢,中山芝2880m,0,2,0,9,0.0,0.35
熊沢,中山芝3200m,0,0,0,2,0.0,0.0
熊沢,中山芝3350m,0,1,0,2,0.0,0.47
熊沢,中山芝3570m,0,1,0,2,0.0,0.43
熊沢,中山芝4100m,0,1,0,2,0.0,2.17
熊沢,中山芝4250m,0,1,0,1,0.0,1.4
熊沢,京都ダート1200m,0,0,0,1,0.0,0.0
熊沢,京都芝1600m,0,0,0,1,0.0,0.0
熊沢,京都芝2000m,0,0,0,1,0.0,0.0
熊沢,京都芝2910m,0,0,1,4,0.0,1.72
熊沢,京都芝3170m,2,0,0,2,3.58,1.08
熊沢,京都芝3930m,0,0,0,2,0.0,0.0
熊沢,小倉ダート1000m,0,0,0,1,0.0,0.0
熊沢,小倉ダート1700m,0,0,0,1,0.0,0.0
熊沢,小倉芝1200m,0,0,0,3,0.0,0.0
熊沢,小倉芝1800m,0,0,0,1,0.0,0.0
熊沢,小倉芝2860m,2,3,1,21,1.64,0.66
熊沢,小倉芝3390m,2,1,0,9,0.3,0.37
熊沢,新潟芝2400m,0,0,0,1,0.0,0.0
熊沢,新潟芝2890m,0,0,1,5,0.0,0.25
熊沢,新潟芝3250m,0,0,0,2,0.0,0.0
熊沢,新潟芝3290m,0,0,0,1,0.0,0.0
熊沢,東京ダート1400m,0,0,0,1,0.0,0.0
熊沢,東京芝1400m,0,0,0,1,0.0,0.0
熊沢,東京芝3000m,0,0,0,4,0.0,0.0
熊沢,東京芝3100m,0,0,0,1,0.0,0.0
熊沢,東京芝3110m,0,0,1,2,0.0,1.73
熊沢,福島ダート1700m,0,0,0,1,0.0,0.0
熊沢,福島芝1200m,0,0,0,1,0.0,0.0
熊沢,福島芝2750m,0,2,2,8,0.0,0.65
熊沢,福島芝2770m,1,0,2,1,2.0,1.7
熊沢,福島芝3350m,0,0,0,1,0.0,0.0
熊沢,福島芝3380m,0,0,0,2,0.0,0.0
熊沢,阪神ダート1200m,0,0,0,1,0.0,0.0
熊沢,阪神ダート1800m,0,0,0,4,0.0,0.0
熊沢,阪神芝2600m,0,0,0,1,0.0,0.0
熊沢,阪神芝2970m,1,2,1,13,0.75,0.96
熊沢,阪神芝3110m,1,0,0,4,3.52,1.58
熊沢,阪神芝3140m,1,0,0,3,0.97,0.3
熊沢,阪神芝3900m,0,0,1,0,0.0,1.1
浜尚美,中山ダート1800m,0,0,0,1,0.0,0.0
浜尚美,中山芝2000m,0,0,0,1,0.0,0.0
荻野琢,中京ダート1200m,1,0,0,18,0.21,0.09
荻野琢,中京ダート1400m,0,1,0,13,0.0,0.27
荻野琢,中京ダート1800m,1,0,0,23,0.38,0.1
荻野琢,中京ダート1900m,0,0,0,7,0.0,0.0
荻野琢,中京芝1200m,2,1,0,7,11.7,2.24
荻野琢,中京芝1400m,0,0,0,7,0.0,0.0
荻野琢,中京芝1600m,0,0,0,8,0.0,0.0
荻野琢,中京芝2000m,0,0,1,8,0.0,0.19
荻野琢,中京芝2200m,0,0,0,3,0.0,0.0
荻野琢,中山ダート1200m,0,0,0,2,0.0,0.0
荻野琢,中山ダート1800m,0,0,0,4,0.0,0.0
荻野琢,中山芝1200m,0,0,0,3,0.0,0.0
荻野琢,京都ダート1200m,0,2,3,18,0.0,2.69
荻野琢,京都ダート1400m,1,0,2,26,0.2,0.19
荻野琢,京都ダート1800m,1,1,1,28,0.34,0.21
荻野琢,京都ダート1900m,1,0,0,9,0.84,0.28
荻野琢,京都芝1200m,1,1,1,6,1.64,8.08
荻野琢,京都芝1400m,0,0,0,4,0.0,0.0
荻野琢,京都芝1600m,0,0,1,8,0.0,0.17
荻野琢,京都芝1800m,0,0,0,5,0.0,0.0
荻野琢,京都芝2000m,0,0,0,4,0.0,0.0
荻野琢,京都芝2200m,0,0,0,1,0.0,0.0
荻野琢,京都芝2400m,0,0,0,2,0.0,0.0
荻野琢,函館ダート1000m,0,0,1,7,0.0,0.64
荻野琢,函館ダート1700m,1,2,2,31,0.28,0.92
荻野琢,函館芝1200m,0,1,1,25,0.0,0.37
荻野琢,函館芝1800m,1,0,0,14,0.93,0.19
荻野琢,函館芝2000m,1,0,1,2,53.73,9.52
荻野琢,函館芝2600m,0,0,0,2,0.0,0.0
荻野琢,小倉ダート1000m,0,0,0,2,0.0,0.0
荻野琢,小倉ダート1700m,0,0,1,6,0.0,0.3
荻野琢,小倉芝1200m,1,2,1,19,3.43,1.24
荻野琢,小倉芝1800m,2,0,1,5,1.89,0.86
荻野琢,小倉芝2000m,0,0,0,8,0.0,0.0
荻野琢,小倉芝2600m,0,0,0,2,0.0,0.0
荻野琢,新潟ダート1200m,0,1,0,10,0.0,0.69
荻野琢,新潟ダート1800m,0,2,0,13,0.0,0.23
荻野琢,新潟芝1200m,0,1,1,4,0.0,1.25
荻野琢,新潟芝1400m,0,0,0,1,0.0,0.0
荻野琢,新潟芝1600m,0,0,0,4,0.0,0.0
荻野琢,新潟芝2000m,0,0,0,2,0.0,0.0
荻野琢,札幌ダート1000m,0,0,0,7,0.0,0.0
荻野琢,札幌ダート1700m,2,3,4,56,1.46,0.67
荻野琢,札幌ダート2400m,0,0,0,1,0.0,0.0
荻野琢,札幌芝1200m,0,1,0,24,0.0,0.08
荻野琢,札幌芝1500m,1,1,0,16,0.27,0.39
荻野琢,札幌芝1800m,0,1,0,10,0.0,0.65
荻野琢,札幌芝2000m,0,0,0,19,0.0,0.0
