騎手名,コース,1着,2着,3着,4着以下,単勝回収率,複勝回収率,単勝平均,単勝標準偏差,複勝平均,複勝標準偏差
横山典,小倉芝1800m,3,1,2,14,0.68,0.6,4.5,2.75,1.98,0.87
横山典,小倉芝2000m,1,0,1,15,0.19,0.24,3.2,0.0,2.05,0.85
横山典,新潟ダート1200m,1,0,1,2,0.9,0.73,3.6,0.0,1.45,0.15
横山典,新潟ダート1800m,2,1,1,9,0.48,0.49,3.15,1.25,1.6,0.37
横山典,新潟芝1200m,1,0,0,1,6.2,0.95,12.4,0.0,1.9,0.0
横山典,新潟芝1400m,2,0,1,5,1.19,0.8,4.75,0.95,2.13,0.48
横山典,新潟芝1600m,1,1,2,11,0.26,0.85,3.9,0.0,3.17,1.86
横山典,新潟芝1800m,2,1,2,10,0.34,0.81,2.55,0.75,2.42,1.55
横山典,新潟芝2000m,1,3,1,8,1.42,1.18,18.5,0.0,3.06,2.25
横山典,新潟芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
横山典,札幌ダート1000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
横山典,札幌ダート1700m,5,7,3,31,0.4,0.79,3.72,1.5,2.42,1.09
横山典,札幌芝1200m,1,1,3,13,0.44,0.66,7.9,0.0,2.38,1.38
横山典,札幌芝1500m,4,1,3,14,2.02,0.99,11.12,7.41,2.71,1.24
横山典,札幌芝1800m,4,2,0,23,0.73,0.36,5.28,3.31,1.73,0.41
横山典,札幌芝2000m,2,1,3,21,1.09,0.74,14.65,10.95,3.33,1.56
横山典,札幌芝2600m,0,1,0,6,0.0,0.24,0.0,0.0,1.7,0.0
横山典,東京ダート1300m,2,0,1,4,0.7,0.69,2.45,0.15,1.6,0.28
横山典,東京ダート1400m,10,10,2,75,0.81,0.75,7.82,5.47,3.29,2.87
横山典,東京ダート1600m,17,15,7,86,1.13,0.78,8.31,9.53,2.51,1.65
横山典,東京ダート2100m,3,2,1,20,0.8,0.5,6.9,0.7,2.18,0.68
横山典,東京芝1400m,2,0,4,30,0.41,0.41,7.35,5.55,2.43,1.21
横山典,東京芝1600m,3,3,4,52,0.24,0.41,4.87,0.62,2.55,0.95
横山典,東京芝1800m,2,1,4,31,0.16,0.29,3.0,1.1,1.56,0.28
横山典,東京芝2000m,4,1,5,20,0.67,0.65,5.05,1.63,1.95,0.61
横山典,東京芝2300m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
横山典,東京芝2400m,3,0,1,20,0.83,0.42,6.63,4.15,2.52,0.97
横山典,東京芝2500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
横山典,東京芝3400m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
横山典,福島ダート1150m,1,1,0,6,0.31,0.33,2.5,0.0,1.3,0.2
横山典,福島ダート1700m,1,2,1,9,0.12,0.56,1.5,0.0,1.82,0.65
横山典,福島芝1200m,2,0,1,7,1.01,0.61,5.05,0.25,2.03,0.12
横山典,福島芝1800m,1,0,0,11,0.28,0.13,3.4,0.0,1.6,0.0
横山典,福島芝2000m,1,0,0,4,2.08,0.56,10.4,0.0,2.8,0.0
横山典,福島芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
横山典,阪神ダート1200m,3,3,0,29,0.52,0.51,6.1,3.61,2.98,1.75
横山典,阪神ダート1400m,4,5,6,42,0.13,0.57,1.85,0.46,2.17,1.17
横山典,阪神ダート1800m,5,7,7,58,0.31,0.92,4.72,2.41,3.73,5.57
横山典,阪神ダート2000m,0,2,2,7,0.0,0.81,0.0,0.0,2.23,1.33
横山典,阪神芝1200m,0,2,0,10,0.0,0.3,0.0,0.0,1.8,0.0
横山典,阪神芝1400m,4,4,1,30,0.94,0.62,9.15,5.06,2.67,1.27
横山典,阪神芝1600m,6,9,3,62,0.38,0.78,5.1,2.95,3.48,4.75
横山典,阪神芝1800m,6,3,3,38,1.13,0.62,9.38,6.38,2.57,1.89
横山典,阪神芝2000m,2,4,5,35,0.32,0.57,7.45,2.65,2.4,1.4
横山典,阪神芝2200m,0,2,1,5,0.0,3.11,0.0,0.0,8.3,4.41
横山典,阪神芝2400m,1,2,0,11,0.41,0.38,5.7,0.0,1.77,0.52
石川裕,中京芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,中山ダート1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,中山ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,中山芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,中山芝1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,京都芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,新潟ダート1800m,0,1,0,1,0.0,5.6,0.0,0.0,11.2,0.0
石川裕,新潟芝1000m,1,0,0,1,19.6,4.85,39.2,0.0,9.7,0.0
石川裕,新潟芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,札幌芝1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,東京ダート1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,東京芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,東京芝3400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,福島ダート1700m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
石川裕,福島芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中京芝3000m,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中京芝3300m,1,1,0,3,0.46,1.36,2.3,0.0,3.4,2.0
大江圭,中山芝2880m,2,1,4,12,6.09,2.75,57.9,46.2,7.47,8.14
大江圭,中山芝3200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中山芝3210m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中山芝3350m,1,0,1,1,0.67,2.57,2.0,0.0,3.85,2.65
大江圭,中山芝3570m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中山芝4100m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中山芝4250m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,中山芝4260m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,京都芝2910m,0,1,0,2,0.0,0.37,0.0,0.0,1.1,0.0
大江圭,京都芝3170m,1,0,0,3,6.0,0.9,24.0,0.0,3.6,0.0
大江圭,京都芝3930m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,小倉芝2860m,2,0,0,11,7.77,0.82,50.5,47.0,5.35,4.05
大江圭,小倉芝3390m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,新潟芝2850m,1,2,1,15,0.21,0.38,4.0,0.0,1.83,0.35
大江圭,新潟芝2890m,0,0,1,15,0.0,0.12,0.0,0.0,2.0,0.0
大江圭,新潟芝3250m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,新潟芝3290m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,東京芝3000m,0,1,0,4,0.0,0.76,0.0,0.0,3.8,0.0
大江圭,東京芝3110m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,福島芝2750m,0,3,1,10,0.0,0.71,0.0,0.0,2.5,1.91
大江圭,福島芝2770m,1,0,1,5,0.53,0.43,3.7,0.0,1.5,0.1
大江圭,福島芝3380m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,阪神芝2970m,0,0,2,0,0.0,8.0,0.0,0.0,8.0,4.3
大江圭,阪神芝3110m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
大江圭,阪神芝3140m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中直,小倉芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,中山ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,中山芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,中山芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,阪神ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,阪神ダート1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,阪神ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,阪神芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
田中学,阪神芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,中京ダート1200m,0,3,1,16,0.0,0.64,0.0,0.0,3.22,2.2
佐木,中京ダート1400m,3,4,3,28,0.71,0.63,9.03,3.56,2.38,1.21
佐木,中京ダート1800m,5,4,2,35,1.25,0.79,11.48,14.86,3.3,2.36
佐木,中京ダート1900m,0,0,1,11,0.0,0.12,0.0,0.0,1.5,0.0
佐木,中京芝1200m,1,0,0,9,1.39,0.36,13.9,0.0,3.6,0.0
佐木,中京芝1400m,0,1,3,6,0.0,0.64,0.0,0.0,1.6,0.33
佐木,中京芝1600m,3,0,2,18,1.93,1.13,14.77,13.74,5.22,4.4
佐木,中京芝2000m,1,1,1,15,0.26,0.37,4.6,0.0,2.2,0.62
佐木,中京芝2200m,2,0,1,8,0.79,0.49,4.35,1.85,1.8,0.33
佐木,中山ダート1200m,7,4,8,97,0.52,0.62,8.57,9.94,3.76,3.99
佐木,中山ダート1800m,4,12,7,100,0.09,0.65,2.82,1.19,3.48,3.52
佐木,中山ダート2400m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
佐木,中山ダート2500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,中山芝1200m,3,2,4,24,0.81,0.68,8.87,6.42,2.49,1.45
佐木,中山芝1600m,6,2,3,45,2.98,0.82,27.82,50.01,4.2,5.17
佐木,中山芝1800m,0,2,0,16,0.0,0.22,0.0,0.0,2.0,0.1
佐木,中山芝2000m,3,2,3,43,0.58,0.4,9.8,6.21,2.58,1.26
佐木,中山芝2200m,0,0,1,11,0.0,0.17,0.0,0.0,2.0,0.0
佐木,中山芝2500m,1,0,0,7,0.24,0.15,1.9,0.0,1.2,0.0
佐木,京都ダート1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
佐木,京都ダート1400m,0,0,1,1,0.0,0.95,0.0,0.0,1.9,0.0
佐木,京都ダート1800m,0,1,0,3,0.0,0.53,0.0,0.0,2.1,0.0
佐木,京都芝1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
佐木,京都芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,京都芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,函館ダート1000m,8,2,5,30,0.68,0.6,3.85,1.82,1.81,0.75
佐木,函館ダート1700m,6,5,11,58,0.53,0.68,7.02,4.26,2.46,1.65
佐木,函館ダート2400m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
佐木,函館芝1000m,0,0,2,1,0.0,1.47,0.0,0.0,2.2,0.5
佐木,函館芝1200m,9,12,6,76,0.37,0.63,4.29,2.06,2.41,1.81
佐木,函館芝1800m,3,2,4,29,0.31,0.76,3.9,0.51,3.2,2.89
佐木,函館芝2000m,4,2,3,26,0.89,0.65,7.82,3.74,2.53,1.44
佐木,函館芝2600m,2,1,1,11,0.63,0.41,4.7,2.9,1.52,0.33
佐木,小倉ダート1000m,2,3,1,30,0.64,0.62,11.45,6.85,3.7,3.75
佐木,小倉ダート1700m,8,4,8,56,1.2,0.79,11.43,18.41,3.0,2.24
佐木,小倉ダート2400m,0,1,0,3,0.0,0.45,0.0,0.0,1.8,0.0
佐木,小倉芝1200m,4,5,4,68,0.6,0.55,12.12,6.52,3.4,2.88
佐木,小倉芝1800m,3,6,3,33,0.42,0.81,6.27,3.19,3.02,2.12
佐木,小倉芝2000m,3,2,3,40,0.16,0.3,2.6,0.57,1.81,0.84
佐木,小倉芝2600m,2,0,2,7,1.17,0.71,6.45,0.55,1.95,0.36
佐木,新潟ダート1200m,13,8,7,75,0.48,0.56,3.79,1.94,2.05,0.87
佐木,新潟ダート1800m,9,5,5,85,0.6,0.46,6.97,5.48,2.53,2.17
佐木,新潟ダート2500m,0,0,1,1,0.0,0.7,0.0,0.0,1.4,0.0
佐木,新潟芝1000m,3,2,3,25,1.66,0.64,18.23,18.56,2.65,2.42
佐木,新潟芝1200m,0,2,4,26,0.0,0.53,0.0,0.0,2.83,1.95
佐木,新潟芝1400m,0,2,0,24,0.0,0.33,0.0,0.0,4.3,2.9
佐木,新潟芝1600m,4,1,1,16,4.35,1.3,23.92,15.25,4.75,3.58
佐木,新潟芝1800m,4,3,2,30,0.28,0.42,2.7,0.99,1.81,0.77
佐木,新潟芝2000m,0,5,4,30,0.0,0.37,0.0,0.0,1.62,0.29
佐木,新潟芝2200m,3,0,0,10,1.47,0.56,6.37,3.26,2.43,1.01
佐木,新潟芝2400m,0,1,0,4,0.0,3.2,0.0,0.0,16.0,0.0
佐木,札幌ダート1000m,2,1,4,27,0.16,0.88,2.75,1.15,4.29,2.74
佐木,札幌ダート1700m,5,4,8,85,0.3,0.48,6.18,4.49,2.88,2.02
佐木,札幌ダート2400m,1,0,0,4,0.72,0.3,3.6,0.0,1.5,0.0
佐木,札幌芝1200m,5,2,4,48,0.54,0.52,6.36,5.69,2.81,1.71
佐木,札幌芝1500m,4,2,4,36,0.33,0.42,3.8,1.57,1.93,1.07
佐木,札幌芝1800m,4,4,5,31,0.76,0.88,8.32,7.85,2.97,2.19
佐木,札幌芝2000m,5,5,6,40,0.83,0.95,9.3,7.08,3.32,2.14
佐木,札幌芝2600m,3,2,2,18,0.68,0.6,5.7,1.92,2.16,0.56
佐木,東京ダート1300m,1,2,2,10,9.7,5.26,145.5,0.0,15.78,26.67
佐木,東京ダート1400m,2,2,4,48,0.57,1.16,15.9,3.3,8.12,10.12
佐木,東京ダート1600m,3,2,0,46,0.34,0.21,5.7,2.38,2.1,1.1
佐木,東京ダート2100m,0,1,0,13,0.0,0.1,0.0,0.0,1.4,0.0
佐木,東京芝1400m,1,1,3,20,0.11,0.54,2.7,0.0,2.7,1.52
佐木,東京芝1600m,2,2,0,36,0.21,0.2,4.2,0.7,2.02,0.26
佐木,東京芝1800m,0,1,0,24,0.0,0.04,0.0,0.0,1.1,0.0
佐木,東京芝2000m,1,0,0,19,0.18,0.07,3.6,0.0,1.5,0.0
佐木,東京芝2400m,2,1,0,9,0.75,0.36,4.5,3.0,1.43,0.29
佐木,東京芝2500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,福島ダート1150m,1,4,3,43,0.06,0.44,3.0,0.0,2.79,2.08
佐木,福島ダート1700m,6,5,4,63,1.58,0.85,20.57,24.83,4.41,3.92
佐木,福島ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,福島芝1200m,6,6,7,57,0.68,0.69,8.67,11.49,2.76,2.29
佐木,福島芝1800m,5,2,1,25,0.54,0.45,3.58,0.75,1.84,0.47
佐木,福島芝2000m,1,0,2,22,0.11,0.31,2.7,0.0,2.57,1.39
佐木,福島芝2600m,0,1,1,11,0.0,0.48,0.0,0.0,3.1,1.1
佐木,阪神ダート1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,阪神ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
佐木,阪神芝1400m,1,0,0,1,4.1,1.2,8.2,0.0,2.4,0.0
佐木,阪神芝1600m,0,1,0,1,0.0,0.6,0.0,0.0,1.2,0.0
佐木,阪神芝1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
佐木,阪神芝2400m,0,0,1,0,0.0,2.0,0.0,0.0,2.0,0.0
高倉稜,中京ダート1200m,1,2,1,28,1.52,1.82,48.8,0.0,14.57,8.84
高倉稜,中京ダート1400m,2,3,2,62,0.18,0.42,6.3,1.6,4.1,2.45
高倉稜,中京ダート1800m,3,3,1,52,0.41,0.63,8.13,2.72,5.27,5.56
高倉稜,中京ダート1900m,0,0,1,15,0.0,0.41,0.0,0.0,6.5,0.0
高倉稜,中京芝1200m,0,0,1,22,0.0,0.65,0.0,0.0,14.9,0.0
高倉稜,中京芝1400m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中京芝1600m,1,0,0,14,0.71,0.13,10.7,0.0,2.0,0.0
高倉稜,中京芝2000m,1,2,3,24,3.83,1.47,114.8,0.0,7.33,6.64
高倉稜,中京芝2200m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中京芝3000m,1,0,0,2,8.83,1.67,26.5,0.0,5.0,0.0
高倉稜,中山ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中山ダート1800m,0,1,1,5,0.0,1.67,0.0,0.0,5.85,3.95
高倉稜,中山芝1600m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中山芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中山芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,中山芝2200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,京都ダート1200m,0,0,1,22,0.0,0.41,0.0,0.0,9.5,0.0
高倉稜,京都ダート1400m,2,1,0,33,0.5,0.31,8.95,2.15,3.77,1.31
高倉稜,京都ダート1800m,0,0,1,26,0.0,0.37,0.0,0.0,10.1,0.0
高倉稜,京都ダート1900m,1,0,0,9,0.31,0.16,3.1,0.0,1.6,0.0
高倉稜,京都芝1200m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,京都芝1400m,0,1,0,7,0.0,0.9,0.0,0.0,7.2,0.0
高倉稜,京都芝1600m,0,0,1,18,0.0,1.37,0.0,0.0,26.0,0.0
高倉稜,京都芝1800m,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,京都芝2000m,2,0,1,12,1.03,0.81,7.75,4.15,4.07,1.83
高倉稜,京都芝2200m,0,0,1,5,0.0,0.2,0.0,0.0,1.2,0.0
高倉稜,京都芝2400m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,小倉ダート1000m,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,小倉ダート1700m,1,4,4,49,0.17,0.91,10.0,0.0,5.89,8.39
高倉稜,小倉芝1200m,2,0,4,48,1.27,1.69,34.3,22.1,15.25,15.9
高倉稜,小倉芝1800m,0,1,0,19,0.0,0.28,0.0,0.0,5.6,0.0
高倉稜,小倉芝2000m,1,0,1,31,0.18,0.15,6.0,0.0,2.5,0.3
高倉稜,小倉芝2600m,0,1,1,3,0.0,0.7,0.0,0.0,1.75,0.25
高倉稜,新潟ダート1200m,0,1,1,10,0.0,0.66,0.0,0.0,3.95,0.65
高倉稜,新潟ダート1800m,1,0,0,8,2.12,0.59,19.1,0.0,5.3,0.0
高倉稜,新潟芝1000m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,新潟芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,新潟芝1400m,1,0,0,1,3.85,1.4,7.7,0.0,2.8,0.0
高倉稜,新潟芝1600m,1,0,0,6,2.39,0.59,16.7,0.0,4.1,0.0
高倉稜,新潟芝1800m,1,0,0,3,4.15,0.72,16.6,0.0,2.9,0.0
高倉稜,新潟芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,札幌ダート1000m,0,0,1,0,0.0,4.6,0.0,0.0,4.6,0.0
高倉稜,札幌ダート1700m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,札幌芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,東京ダート1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,東京ダート1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,東京芝1400m,1,0,0,6,3.76,0.93,26.3,0.0,6.5,0.0
高倉稜,東京芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,東京芝1800m,0,0,1,0,0.0,1.8,0.0,0.0,1.8,0.0
高倉稜,福島ダート1150m,0,0,1,5,0.0,0.37,0.0,0.0,2.2,0.0
高倉稜,福島ダート1700m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,福島芝1200m,0,0,1,5,0.0,0.58,0.0,0.0,3.5,0.0
高倉稜,福島芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,福島芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,阪神ダート1200m,3,2,2,55,0.67,0.88,13.93,6.94,7.8,5.93
高倉稜,阪神ダート1400m,4,2,2,59,0.37,0.34,6.25,3.03,2.85,1.61
高倉稜,阪神ダート1800m,3,4,11,77,0.77,0.89,24.53,23.38,4.68,3.75
高倉稜,阪神ダート2000m,1,1,0,9,8.62,4.44,94.8,0.0,24.4,13.2
高倉稜,阪神芝1200m,0,0,3,5,0.0,2.98,0.0,0.0,7.93,2.74
高倉稜,阪神芝1400m,1,0,1,18,1.15,0.53,23.0,0.0,5.3,0.2
高倉稜,阪神芝1600m,0,1,2,22,0.0,1.34,0.0,0.0,11.13,8.07
高倉稜,阪神芝1800m,0,0,1,15,0.0,0.09,0.0,0.0,1.4,0.0
高倉稜,阪神芝2000m,2,0,0,13,3.49,0.43,26.15,18.35,3.25,0.95
高倉稜,阪神芝2200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,阪神芝2400m,0,1,1,5,0.0,2.13,0.0,0.0,7.45,4.25
高倉稜,阪神芝3000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
高倉稜,阪神芝3200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中京ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中京ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中京芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中京芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中京芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中山ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中山芝1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
本田重,中山芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都ダート1900m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,京都芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌ダート1000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌ダート1700m,1,1,0,4,2.18,1.17,13.1,0.0,3.5,0.4
本田重,札幌ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌芝1500m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌芝1800m,0,0,1,0,0.0,2.7,0.0,0.0,2.7,0.0
本田重,札幌芝2000m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
本田重,札幌芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,東京ダート1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,東京ダート1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,東京ダート2100m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
本田重,東京芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中京ダート1200m,1,1,0,28,3.0,0.7,89.9,0.0,10.55,7.25
古川奈,中京ダート1400m,2,4,0,28,0.27,0.95,4.6,2.4,5.4,5.36
古川奈,中京ダート1800m,4,3,0,33,1.91,0.58,19.1,20.96,3.3,3.29
古川奈,中京ダート1900m,1,0,1,10,0.3,0.3,3.6,0.0,1.8,0.3
古川奈,中京芝1200m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中京芝1400m,0,0,1,10,0.0,0.18,0.0,0.0,2.0,0.0
古川奈,中京芝1600m,1,2,0,12,0.16,0.45,2.4,0.0,2.27,1.37
古川奈,中京芝2000m,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中京芝2200m,1,0,0,3,2.12,0.88,8.5,0.0,3.5,0.0
古川奈,中京芝3000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中山ダート1200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中山ダート1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中山芝1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,中山芝1800m,0,0,1,1,0.0,2.2,0.0,0.0,4.4,0.0
古川奈,中山芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都ダート1200m,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都ダート1400m,0,0,1,9,0.0,0.17,0.0,0.0,1.7,0.0
古川奈,京都ダート1800m,1,0,1,15,0.17,0.86,2.9,0.0,7.35,6.05
古川奈,京都ダート1900m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都芝1200m,1,0,0,5,2.93,0.93,17.6,0.0,5.6,0.0
古川奈,京都芝1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都芝1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都芝1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都芝2000m,1,0,0,2,2.03,0.4,6.1,0.0,1.2,0.0
古川奈,京都芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,京都芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,函館ダート1000m,6,6,0,30,0.68,0.93,4.75,3.24,3.26,5.46
古川奈,函館ダート1700m,2,5,0,32,0.36,0.85,6.95,0.95,4.73,6.75
古川奈,函館ダート2400m,0,0,1,1,0.0,1.05,0.0,0.0,2.1,0.0
古川奈,函館芝1200m,0,0,2,26,0.0,0.55,0.0,0.0,7.75,3.25
古川奈,函館芝1800m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
古川奈,函館芝2000m,0,1,0,10,0.0,0.57,0.0,0.0,6.3,0.0
古川奈,函館芝2600m,0,1,0,4,0.0,0.26,0.0,0.0,1.3,0.0
古川奈,小倉ダート1000m,1,1,0,7,1.13,0.6,10.2,0.0,2.7,0.0
